Цена,Количество_комнат,Общая_площадь,Этаж,Ремонт,Отделка,Способ_продажи,Тип_дома,Пассажирский_лифт,Грузовой_лифт,Тип_участия,Широта_Объекта,Долгота_Объекта,комендантский проспект_dist,крестовский остров_dist,шушары_dist,парнас_dist,купчино_dist,улица дыбенко_dist,девяткино_dist,проспект ветеранов_dist,Цена_кв_м,Цена_кв_м_кат,Балкон_или_лоджия_свертка,Вид_сделки_свертка,В_доме_свертка,Двор_свертка,Мебель_свертка,Окна_свертка,Парковка_свертка,Санузел_свертка,Техника_свертка,Тип_комнат_свертка,Возраст_дома,Грузовой_лифт_no_info,Пассажирский_лифт_no_info
7396240,0,34.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,217536.4705882353,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
44908535,3,92.0,9,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.964575,30.290131,6.013,3.505,22.568,12.375,17.743,22.388,19.475,14.301,488136.25,4,0,0,0,0,0,0,0,0,0,1,0,1,1
6500000,0,50.0,5,косметический,no_info,свободная,панельный,0,0,no_info,59.845238,30.269129,18.191,14.108,18.395,25.671,11.967,24.785,29.871,2.09,130000.0,0,0,1,1,2,1,1,1,1,0,0,58,0,0
5650000,0,28.3,5,дизайнерский,no_info,свободная,кирпичный,0,0,no_info,59.930327,30.345135,12.961,10.581,15.657,15.239,11.679,15.565,17.199,14.37,199646.64310954063,1,0,1,0,2,3,1,0,1,2,0,123,1,0
6138788,0,24.0,5,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,255782.83333333334,3,1,0,0,0,0,1,0,0,0,0,-1,1,1
15000000,1,54.0,22,дизайнерский,no_info,свободная,кирпичный,4,4,no_info,60.026599,30.322534,7.375,9.286,26.023,4.661,22.656,22.241,13.646,22.006,277777.77777777775,3,2,1,2,3,3,1,4,1,3,0,1,0,0
12500000,1,41.0,7,евро,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.92267,30.369291,15.567,13.374,13.414,16.515,10.347,12.784,16.37,15.943,304878.0487804878,4,1,1,1,3,3,2,2,1,2,0,8,0,0
11900000,3,65.3,4,косметический,no_info,свободная,панельный,1,1,no_info,60.054743,30.3162,8.197,11.167,29.127,2.386,25.86,24.758,14.105,24.729,182235.83460949466,1,1,0,1,2,0,3,1,1,0,1,0,0,0
15468859,3,79.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,195808.3417721519,1,1,0,0,0,0,1,0,0,0,1,-1,1,1
8275316,1,37.0,6,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936674,30.204567,10.001,7.241,28.479,20.399,22.423,31.147,29.351,11.687,223657.1891891892,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
9309360,2,41.0,8,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,227057.56097560975,2,1,0,0,0,0,1,0,0,0,1,-1,1,1
13950000,2,71.2,10,евро,no_info,свободная,монолитно-кирпичный,1,1,no_info,60.029058,30.293967,4.535,7.429,27.886,6.116,23.936,25.01,16.733,21.327,195926.96629213484,1,2,1,1,3,3,1,3,1,1,1,17,0,0
6890737,0,28.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,246097.75,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
5500000,0,25.0,15,евро,no_info,свободная,кирпичный,1,1,no_info,59.814808,30.3428,23.477,19.756,10.009,28.043,4.017,18.701,28.431,10.687,220000.0,2,1,0,0,2,2,1,1,1,0,0,2,0,0
27149684,2,64.0,8,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.964575,30.290131,6.013,3.505,22.568,12.375,17.743,22.388,19.475,14.301,424213.8125,4,1,0,0,0,0,1,0,0,0,1,0,1,1
55540768,3,116.0,9,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.964575,30.290131,6.013,3.505,22.568,12.375,17.743,22.388,19.475,14.301,478799.724137931,4,1,0,0,0,0,2,0,0,0,1,0,1,1
7699000,1,36.0,13,евро,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.841934,30.303615,19.182,15.246,14.553,25.235,8.124,21.254,27.851,5.893,213861.11111111112,2,1,1,0,3,0,2,2,1,0,0,2,0,0
8192177,1,34.0,11,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,240946.38235294117,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
11241901,2,58.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,193825.87931034484,1,1,0,0,0,0,1,0,0,0,1,-1,1,1
4500000,0,24.3,3,евро,no_info,свободная,монолитный,1,1,no_info,59.838937,30.104297,25.49,22.701,36.558,35.958,30.178,42.802,44.365,16.261,185185.18518518517,1,1,0,1,3,1,1,2,1,1,0,2,0,0
8767969,1,38.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,230736.02631578947,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
7499000,2,45.9,1,требует ремонта,no_info,свободная,панельный,0,0,no_info,60.014715,30.428193,18.852,19.35,21.648,11.987,21.364,13.405,4.273,27.523,163376.9063180828,1,0,1,0,0,1,1,1,1,0,1,56,0,0
9559856,2,42.0,13,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,227615.61904761905,2,1,0,0,0,0,1,0,0,0,1,-1,1,1
6742812,0,31.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,217510.06451612903,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
8500000,2,47.5,4,евро,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.760285,30.319506,28.411,24.437,14.223,34.121,9.932,24.469,35.02,11.889,178947.36842105264,1,1,1,0,3,0,1,1,1,0,1,1,0,0
7104951,0,33.0,9,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,215301.54545454544,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
7650000,0,25.4,20,евро,no_info,свободная,монолитно-кирпичный,2,1,no_info,59.87374,30.310505,16.055,12.289,14.838,21.632,8.738,19.565,24.524,7.529,301181.10236220475,4,1,1,1,3,3,2,1,1,3,0,13,0,0
9500000,1,34.1,7,евро,no_info,свободная,монолитно-кирпичный,1,1,no_info,60.010731,30.331301,8.076,9.082,24.009,6.258,20.706,20.425,13.169,20.775,278592.3753665689,3,1,1,0,3,0,1,1,1,0,0,1,0,0
4600000,1,30.1,4,требует ремонта,no_info,свободная,панельный,0,0,no_info,60.090656,29.960728,34.343,35.726,60.466,41.547,54.472,61.541,53.788,42.433,152823.92026578073,1,1,1,0,2,0,2,1,1,0,0,55,1,1
7200000,2,45.4,1,косметический,no_info,свободная,панельный,1,0,no_info,59.973073,30.423378,18.726,18.219,17.046,14.42,16.782,9.879,8.843,24.094,158590.30837004405,1,0,0,1,2,0,1,1,1,0,1,55,1,0
6646211,0,29.0,13,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,229179.6896551724,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
6020176,0,23.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,261746.78260869565,3,1,0,0,0,0,1,0,0,0,0,-1,1,1
29900000,4,99.1,3,косметический,no_info,альтернативная,кирпичный,0,0,no_info,59.965858,30.297911,6.448,4.327,22.074,11.927,17.419,21.603,18.653,14.723,301715.438950555,4,1,1,1,1,0,2,1,1,0,1,66,0,0
9693591,2,45.0,3,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,215413.13333333333,2,1,0,0,0,0,1,0,0,0,1,-1,1,1
14056239,3,70.0,11,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,200803.41428571427,2,1,0,0,0,0,1,0,0,0,1,-1,1,1
8274764,1,35.0,13,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,236421.82857142857,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
8000000,2,45.0,3,косметический,no_info,свободная,панельный,0,0,no_info,59.846364,30.301315,18.641,14.698,14.894,24.783,8.47,21.333,27.588,5.657,177777.77777777778,1,1,1,1,0,2,2,1,1,0,1,51,0,0
6319810,0,25.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,252792.4,3,1,0,0,0,0,1,0,0,0,0,-1,1,1
17046473,4,85.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,200546.7411764706,2,1,0,0,0,0,1,0,0,0,1,-1,1,1
12425975,3,57.0,3,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.825135,30.32636,21.731,17.918,11.833,26.89,5.508,19.694,28.171,8.629,217999.56140350876,2,1,0,0,0,0,1,0,0,0,1,-2,1,1
13150000,2,66.1,3,требует ремонта,no_info,свободная,монолитно-кирпичный,1,0,no_info,59.848741,30.070296,27.455,25.078,40.403,38.027,34.005,46.359,47.086,20.049,198940.99848714072,1,1,1,0,3,0,2,1,1,0,1,0,1,0
6716675,0,28.0,8,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.825135,30.32636,21.731,17.918,11.833,26.89,5.508,19.694,28.171,8.629,239881.25,2,1,0,0,0,0,1,0,0,0,0,-2,1,1
6880245,0,27.0,11,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,254823.88888888888,3,1,0,0,0,0,1,0,0,0,0,-1,1,1
15999845,1,45.5,7,евро,no_info,свободная,монолитно-кирпичный,1,0,no_info,59.939951,30.250812,7.678,3.669,24.216,16.866,18.507,26.089,24.626,10.873,351644.94505494507,4,1,1,2,3,3,1,1,1,3,0,6,1,0
6748832,0,28.0,8,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936674,30.204567,10.001,7.241,28.479,20.399,22.423,31.147,29.351,11.687,241029.7142857143,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
12546241,2,60.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,209104.01666666666,2,1,0,0,0,0,1,0,0,0,1,-1,1,1
6800000,1,38.6,4,евро,no_info,свободная,монолитный,1,0,no_info,59.757978,30.6247,49.298,47.037,22.42,47.16,28.799,22.862,38.236,42.613,176165.8031088083,1,1,1,0,3,0,2,0,1,0,0,4,1,0
9200000,3,63.0,9,евро,no_info,свободная,панельный,1,0,no_info,60.05631,30.354361,11.884,14.122,27.67,2.571,25.286,21.889,9.879,26.45,146031.74603174604,0,1,1,2,2,3,1,1,1,2,2,47,1,0
2850000,0,11.4,1,евро,no_info,свободная,кирпичный,0,0,no_info,59.922323,30.350552,14.007,11.523,14.586,16.184,10.657,14.846,17.537,14.243,250000.0,2,0,0,0,0,3,0,0,1,2,0,131,1,1
3980000,0,22.0,3,евро,no_info,свободная,кирпичный,0,0,no_info,59.947131,30.264224,6.858,2.795,23.459,15.404,17.987,24.744,22.936,11.769,180909.0909090909,1,0,1,0,3,3,2,2,1,0,0,0,0,0
16066172,3,77.3,22,косметический,no_info,свободная,монолитный,0,0,no_info,60.043413,30.362284,12.148,13.926,26.035,4.106,23.788,20.231,9.006,25.584,207841.81112548514,2,1,0,0,0,0,0,0,1,0,1,0,1,1
3450000,0,13.0,1,дизайнерский,no_info,свободная,кирпичный,0,0,no_info,59.955246,30.415761,18.437,17.47,15.151,15.398,14.636,9.198,10.977,22.249,265384.6153846154,3,0,1,0,3,3,2,1,1,3,0,0,0,0
9000000,2,47.0,7,евро,no_info,свободная,панельный,0,0,no_info,59.911683,30.496645,28.556,27.195,12.423,25.005,16.232,1.556,16.504,28.416,191489.36170212767,1,1,0,0,0,0,1,0,1,0,1,51,1,1
6250000,0,25.0,19,евро,no_info,свободная,монолитный,4,1,no_info,59.846075,30.485452,31.006,28.743,6.539,29.776,12.33,6.821,23.167,26.104,250000.0,2,1,0,1,2,0,1,1,1,0,0,10,0,0
10770000,1,37.9,3,no_info,чистовая,no_info,кирпичный,0,0,другое,59.855087,30.15542,20.558,17.375,31.062,30.784,24.641,36.9,38.623,10.674,284168.8654353562,3,0,0,0,0,0,0,0,0,0,0,0,1,1
9015000,1,40.0,5,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.856198,30.182837,18.916,15.413,28.06,28.816,21.633,33.873,36.068,7.69,225375.0,2,1,0,0,0,0,0,0,0,0,0,-1,1,1
18200000,2,91.8,3,евро,no_info,свободная,кирпичный,0,0,no_info,59.911687,30.283735,11.124,7.208,19.442,18.135,13.686,22.184,23.459,8.565,198257.0806100218,1,0,0,0,0,0,1,0,1,0,1,105,1,1
20000000,4,84.0,2,no_info,чистовая,переуступка,монолитный,2,2,no_info,59.825723,30.055554,30.372,27.874,41.919,40.93,35.581,48.396,49.765,21.75,238095.2380952381,2,2,0,0,3,0,1,2,1,0,1,0,0,0
12999969,2,60.3,3,косметический,no_info,свободная,монолитный,0,0,no_info,60.044469,30.363012,12.263,14.059,26.123,4.096,23.9,20.266,8.917,25.726,215588.2089552239,2,1,0,0,0,0,0,0,1,0,1,0,1,1
18999999,3,100.7,1,евро,no_info,свободная,монолитный,1,1,no_info,60.018358,30.392369,14.898,15.652,22.498,8.457,21.038,15.942,6.65,25.137,188679.23535253227,1,0,1,0,3,0,3,1,1,0,1,14,0,0
6700000,1,32.3,16,евро,no_info,свободная,кирпичный,0,0,no_info,59.86172,30.505089,31.88,29.916,9.285,29.708,14.81,5.626,22.05,28.367,207430.34055727557,2,1,0,0,0,0,1,0,1,0,0,12,1,1
27270000,3,83.9,13,дизайнерский,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.948667,30.252312,6.697,2.692,24.627,15.968,19.042,26.077,24.011,11.843,325029.7973778307,4,1,0,0,0,0,0,0,1,5,1,8,0,0
6400000,1,37.6,8,no_info,чистовая,переуступка,монолитный,0,0,ДДУ по ФЗ 214,59.846703,30.093194,25.726,23.122,37.848,36.256,31.451,43.876,44.977,17.499,170212.7659574468,1,1,0,0,0,0,1,0,1,0,0,-1,1,1
8150000,3,61.2,9,косметический,no_info,альтернативная,панельный,0,0,no_info,60.05335,30.369102,13.243,15.186,26.881,4.202,24.856,20.594,8.225,26.917,133169.93464052287,0,1,0,0,0,0,1,0,1,0,2,0,1,1
5600000,1,31.4,5,косметический,no_info,свободная,кирпичный,0,0,no_info,59.98602,30.263775,2.572,1.65,26.325,11.899,21.358,25.914,21.16,16.06,178343.94904458598,1,0,1,0,2,0,1,0,1,0,0,57,1,0
3950000,0,20.9,14,требует ремонта,no_info,свободная,монолитно-кирпичный,3,1,no_info,60.03371,30.214808,5.616,8.479,33.921,13.735,28.867,32.975,25.43,21.661,188995.2153110048,1,1,1,2,2,0,1,0,1,0,0,1,0,0
20500000,1,63.7,5,требует ремонта,no_info,свободная,монолитно-кирпичный,0,0,no_info,59.924352,30.379604,16.379,14.358,13.015,16.647,10.519,11.678,15.66,17.003,321821.03610675037,4,1,0,1,2,0,1,1,1,0,0,1,1,1
19000000,2,67.5,13,дизайнерский,no_info,свободная,монолитный,1,1,no_info,59.953362,30.214718,7.843,5.376,28.402,18.295,22.554,30.282,27.561,12.99,281481.48148148146,3,0,0,1,3,3,1,2,1,3,1,18,0,0
11000000,4,104.1,13,косметический,no_info,альтернативная,монолитный,3,0,no_info,59.81141,30.367476,25.028,21.493,7.313,28.648,2.237,16.719,27.832,13.43,105667.62728146014,0,1,1,0,2,3,2,1,2,2,1,4,1,0
11000000,3,70.0,7,косметический,no_info,альтернативная,панельный,1,0,no_info,59.957507,30.230079,6.505,3.63,27.216,16.763,21.526,28.687,25.811,13.025,157142.85714285713,1,1,1,1,2,1,2,1,1,0,1,44,1,0
4200000,0,26.0,1,евро,no_info,свободная,кирпичный,0,0,no_info,59.937765,30.269264,7.959,3.939,22.39,16.054,16.85,24.025,23.001,10.831,161538.46153846153,1,0,0,0,1,0,2,0,1,0,0,0,1,1
7800000,1,42.6,7,требует ремонта,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.994765,30.275112,2.388,3.088,26.155,10.345,21.474,25.091,19.652,17.182,183098.59154929576,1,1,1,0,3,0,1,2,1,0,0,0,0,0
8500000,3,58.9,6,косметический,no_info,свободная,блочный,0,0,no_info,60.031288,30.33113,8.439,10.351,26.056,3.979,22.935,21.806,12.613,22.849,144312.39388794568,0,1,1,0,1,0,0,0,1,0,1,0,1,1
10017861,1,44.2,3,требует ремонта,no_info,свободная,монолитный,0,0,no_info,60.044469,30.363012,12.263,14.059,26.123,4.096,23.9,20.266,8.917,25.726,226648.43891402712,2,1,0,0,0,0,0,0,1,0,0,0,1,1
9300000,1,37.3,2,no_info,без отделки,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.947176,29.965049,33.335,32.83,53.86,43.092,47.464,57.764,54.339,33.812,249329.75871313675,2,1,0,0,0,0,1,0,1,0,0,0,1,1
7100000,2,45.0,2,евро,no_info,свободная,панельный,0,0,no_info,59.972834,30.434428,19.933,19.447,16.989,15.312,17.185,9.075,8.649,25.069,157777.77777777778,1,1,1,1,1,3,1,1,1,3,1,56,1,1
2550000,0,11.2,3,евро,no_info,свободная,кирпичный,0,0,no_info,59.912147,30.268545,10.774,6.708,20.923,18.675,15.02,23.873,24.726,8.035,227678.57142857145,2,0,1,0,0,3,0,0,1,2,0,0,1,1
12200000,2,50.0,5,косметический,no_info,свободная,кирпичный,0,0,no_info,59.930408,30.237598,8.998,5.203,24.916,18.568,18.989,27.425,26.428,9.918,244000.0,2,1,0,0,0,0,1,0,1,0,1,68,1,1
6499990,1,35.0,12,дизайнерский,no_info,свободная,монолитно-кирпичный,2,2,no_info,60.037674,30.250677,3.352,7.383,31.537,9.799,26.959,29.629,21.423,21.733,185714.0,1,1,1,0,2,1,2,1,1,0,0,3,0,0
13200000,0,37.5,3,евро,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.941736,30.257576,7.431,3.35,23.705,16.297,18.086,25.374,23.876,11.099,352000.0,4,0,1,1,0,3,1,1,1,3,0,1,0,0
5150000,0,25.9,2,дизайнерский,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.762628,30.320908,28.196,24.231,13.964,33.854,9.632,24.179,34.719,11.794,198841.69884169885,1,1,1,0,1,3,1,2,1,0,0,2,0,0
13900000,2,65.1,11,дизайнерский,no_info,свободная,кирпичный,1,1,no_info,59.852506,30.358161,20.57,17.21,9.04,23.988,3.19,15.188,23.907,12.01,213517.66513056838,2,1,1,0,3,3,1,1,1,3,1,11,0,0
28000000,5,149.0,17,дизайнерский,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.858372,30.196302,18.075,14.428,26.617,27.769,20.188,32.358,34.731,6.298,187919.46308724832,1,1,1,1,2,3,2,2,2,3,1,11,0,0
14350000,3,81.0,4,требует ремонта,no_info,свободная,кирпичный,0,0,no_info,59.863522,30.188765,17.895,14.371,27.539,27.77,21.11,33.094,35.054,7.271,177160.4938271605,1,1,0,0,0,0,1,0,1,0,1,0,1,1
15800000,4,102.7,9,евро,no_info,свободная,монолитный,1,1,no_info,60.069036,30.235388,7.198,11.129,35.313,10.943,30.823,32.889,23.172,25.275,153846.15384615384,1,2,1,1,2,0,3,1,2,0,1,3,0,0
19000000,4,84.0,6,евро,no_info,свободная,кирпичный,0,0,no_info,59.927455,30.373863,15.659,13.639,13.618,16.132,10.856,12.365,15.656,16.662,226190.47619047618,2,0,0,1,0,0,1,1,1,0,1,122,0,0
17874616,3,91.0,17,требует ремонта,no_info,свободная,монолитный,0,0,no_info,60.044469,30.363012,12.263,14.059,26.123,4.096,23.9,20.266,8.917,25.726,196424.35164835164,1,1,0,0,0,0,0,0,1,0,1,0,1,1
16000000,3,117.9,4,требует ремонта,no_info,свободная,монолитный,0,0,no_info,60.053431,30.001116,29.052,30.106,54.531,37.006,48.483,55.989,49.113,36.333,135708.22731128073,0,1,1,1,1,0,3,1,1,0,1,8,0,0
