Price,Num_of_rooms,Total_area,Living_space,WMO,name,log_price,Price_m_2,Price_m_2_cat,lat_object,lon_object,Flat_floor,Total_floor,расстояние_до_девяткино,расстояние_до_гражданский_проспект,расстояние_до_академическая,расстояние_до_политехническая,расстояние_до_площадь_мужества,расстояние_до_лесная,расстояние_до_выборгская,расстояние_до_площадь_ленина,расстояние_до_чернышевская,расстояние_до_площадь_восстания,расстояние_до_владимирская,расстояние_до_пушкинская,расстояние_до_технологический_институт,расстояние_до_балтийская,расстояние_до_нарвская,расстояние_до_кировский_завод,расстояние_до_автово,расстояние_до_ленинский_проспект,расстояние_до_проспект_ветеранов,расстояние_до_парнас,расстояние_до_проспект_просвещения,расстояние_до_озерки,расстояние_до_удельная,расстояние_до_пионерская,расстояние_до_чёрная_речка,расстояние_до_петроградская,расстояние_до_горьковская,расстояние_до_невский_проспект,расстояние_до_сенная_площадь,расстояние_до_технологический_институт_2,расстояние_до_фрунзенская,расстояние_до_московские_ворота,расстояние_до_электросила,расстояние_до_парк_победы,расстояние_до_московская,расстояние_до_звёздная,расстояние_до_купчино,расстояние_до_беговая,расстояние_до_зенит,расстояние_до_приморская,расстояние_до_василеостровская,расстояние_до_гостиный_двор,расстояние_до_маяковская,расстояние_до_площадь_александра_невского_1,расстояние_до_елизаровская,расстояние_до_ломоносовская,расстояние_до_пролетарская,расстояние_до_обухово,расстояние_до_рыбацкое,расстояние_до_спасская,расстояние_до_достоевская,расстояние_до_лиговский_проспект,расстояние_до_площадь_александра_невского_2,расстояние_до_новочеркасская,расстояние_до_ладожская,расстояние_до_проспект_большевиков,расстояние_до_улица_дыбенко,расстояние_до_комендантский_проспект,расстояние_до_старая_деревня,расстояние_до_крестовский_остров,расстояние_до_чкаловская,расстояние_до_спортивная,расстояние_до_адмиралтейская,расстояние_до_садовая,расстояние_до_звенигородская,расстояние_до_обводный_канал,расстояние_до_волковская,расстояние_до_бухарестская,расстояние_до_международная,расстояние_до_дунайская,расстояние_до_проспект_славы,расстояние_до_шушары,group,Subway_station,Time_for_subway,Balcony_1,Balcony_2,Bathroom_1,Bathroom_2,Windows_1,Windows_2,Windows_3,House_type_1,House_type_2,House_type_3,House_type_4,House_type_5
60000000,4.0,297,270.0,18,17,1.826439135792178,202020.202020202,2,59.948257,30.338928,5.0,6.0,16.192,13.058,9.578,7.623,6.481,4.12,2.69,2.071,2.369,3.17,2.5,3.238,4.196,6.319,8.829,11.459,12.46,13.344,15.347,13.207,11.49,10.061,8.035,7.634,5.917,3.673,2.392,1.943,3.129,4.196,5.241,6.697,7.999,9.3,11.213,12.835,13.786,15.771,14.391,11.608,6.772,1.706,2.564,5.766,11.023,13.878,17.256,17.226,22.255,3.129,2.361,3.538,5.655,8.386,11.289,14.552,16.675,11.159,10.373,9.214,5.404,5.305,2.972,3.355,3.238,3.869,6.162,7.904,9.765,14.443,11.954,17.66,2.0,67,2,0,0,0,1,0,1,0,0,0,1,0,0
6545000,0.0,23,14.1,95,14,-0.3892040270680592,280901.2967515314,3,60.031751,30.199958,10.0,13.0,27.092,24.259,21.893,19.166,18.808,16.859,17.726,19.3,20.247,21.159,20.104,18.974,18.371,17.723,16.727,18.248,19.504,21.456,21.813,15.385,14.896,13.519,12.96,11.238,12.334,14.347,15.663,17.722,17.722,18.371,19.103,20.338,21.481,22.831,24.401,27.615,29.753,4.955,6.742,10.013,13.188,18.388,20.493,23.774,29.039,31.879,35.27,35.135,40.236,17.722,19.896,21.191,23.669,26.172,28.795,32.152,34.387,7.013,7.73,9.383,12.9,13.477,16.663,17.537,18.974,20.987,23.112,24.961,26.823,31.669,29.158,34.971,1.0,0,5,0,1,1,0,1,0,1,0,1,0,0,0
20860000,1.0,48,13.9,70,10,0.7699280231427039,430103.0927835052,4,59.906504,30.318985,2.0,10.0,21.095,18.04,14.591,12.763,11.621,9.159,7.825,6.837,6.209,5.372,3.979,1.965,1.114,2.158,4.933,7.007,7.746,8.341,10.44,17.911,16.179,14.516,12.252,10.949,9.003,6.71,5.513,3.336,2.297,1.114,0.173,1.64,3.036,4.474,6.411,8.817,10.603,15.752,13.985,10.489,6.046,3.444,4.831,7.599,11.683,14.019,17.405,16.704,21.926,2.297,3.855,4.312,7.407,10.628,13.675,16.489,18.262,13.177,11.629,9.823,6.761,5.919,3.29,2.253,1.965,3.366,4.44,6.099,7.822,12.594,10.136,15.881,1.0,66,5,0,1,1,0,1,0,1,0,1,0,0,0
11970000,0.0,34,22.7,54,10,0.2144980931399587,348979.59959913424,4,59.833764,30.331193,8.0,11.0,27.073,24.362,21.162,19.962,18.859,16.864,15.349,13.82,12.717,11.228,10.595,9.657,9.304,8.886,9.763,9.236,8.613,7.255,9.006,25.92,24.193,22.622,20.403,19.137,17.192,14.904,13.665,11.307,10.446,9.304,8.201,6.616,5.237,3.768,1.996,2.027,4.966,22.26,20.327,16.679,13.448,11.135,11.155,11.71,12.429,13.203,15.811,14.161,18.902,10.446,10.627,10.03,11.544,13.882,16.263,17.845,18.782,21.034,19.253,17.291,14.799,13.869,11.485,10.44,9.657,9.188,7.513,6.962,6.706,8.858,7.577,11.386,1.0,19,3,0,0,1,0,1,1,1,0,1,0,0,0
6305000,0.0,23,16.7,54,10,-0.4265624570130395,264915.9748787752,3,59.826008,30.341632,11.0,17.0,27.343,24.733,21.622,20.588,19.508,17.665,16.117,14.492,13.327,11.787,11.314,10.602,10.381,10.162,11.173,10.68,10.035,8.619,10.275,26.794,25.074,23.565,21.388,20.236,18.29,15.961,14.678,12.267,11.485,10.381,9.316,7.772,6.438,4.995,3.387,1.182,3.809,23.668,21.74,18.088,14.745,12.028,11.797,11.946,12.033,12.5,14.909,13.148,17.748,11.485,11.371,10.641,11.794,13.865,16.05,17.381,18.159,22.287,20.547,18.601,15.987,15.079,12.556,11.504,10.602,9.881,7.979,7.1,6.452,7.825,6.881,10.145,1.0,19,1,0,1,1,0,1,0,1,0,1,0,0,0
14270000,1.0,48,13.0,69,1,0.3902540050588214,291820.0317938235,3,59.93754,30.198512,3.0,15.0,29.919,26.71,23.491,20.736,19.875,17.032,16.958,17.622,17.954,18.083,16.638,14.688,13.536,11.726,9.401,9.539,10.471,12.338,12.081,20.812,19.548,17.584,15.707,13.088,12.556,12.937,13.536,14.287,13.585,13.536,13.667,14.206,14.843,15.822,16.848,20.387,23.047,5.54,4.122,4.178,8.879,14.997,17.365,20.775,25.429,27.843,31.229,30.453,35.667,13.585,16.426,17.496,20.608,23.734,26.762,29.875,31.826,10.345,8.538,7.769,10.713,10.441,12.972,13.306,14.688,16.822,18.265,19.859,21.438,25.954,23.653,29.123,2.0,49,4,0,1,0,1,1,1,1,0,1,0,0,0
66140000,3.0,149,63.3,100,1,1.923868281123724,442408.02675585286,4,59.931454,30.268895,3.0,7.0,23.423,20.192,16.775,14.236,13.212,10.271,9.766,10.051,10.219,10.244,8.79,6.852,5.756,4.346,3.426,5.805,7.176,8.922,10.135,16.702,15.096,13.115,10.802,8.48,6.972,6.105,6.195,6.478,5.735,5.756,6.078,7.004,8.02,9.323,10.88,14.115,16.387,9.639,7.808,4.27,1.615,7.175,9.529,12.926,17.627,20.125,23.537,22.913,28.133,5.735,8.579,9.648,12.757,15.896,18.935,22.026,23.977,8.647,6.621,4.607,4.172,3.383,5.173,5.455,6.852,9.003,10.609,12.316,14.03,18.755,16.33,22.021,2.0,7,2,0,0,0,1,1,1,1,0,1,0,0,0
24420000,3.0,93,43.3,95,14,0.927497042252636,261736.32584398845,3,60.030578,30.207711,5.0,12.0,26.243,23.399,21.022,18.295,17.937,15.999,16.881,18.47,19.431,20.364,19.329,18.241,17.67,17.093,16.2,17.818,19.096,21.043,21.48,14.589,14.065,12.666,12.089,10.377,11.5,13.542,14.871,16.962,16.992,17.67,18.427,19.692,20.858,22.223,23.825,26.999,29.094,4.852,6.5,9.592,12.534,17.62,19.703,22.966,28.236,31.084,34.47,34.359,39.448,16.992,19.122,20.419,22.863,25.341,27.95,31.308,33.547,6.167,6.98,8.699,12.144,12.75,15.923,16.814,18.241,20.235,22.379,24.232,26.1,30.948,28.433,34.249,1.0,21,4,1,1,0,1,1,1,1,0,1,0,0,0
19645000,2.0,85,30.4,48,16,0.7099174265804997,228962.69581889632,2,59.910032,30.356939,7.0,10.0,18.28,15.465,12.22,11.101,10.031,8.444,6.849,5.066,3.848,2.296,2.198,3.259,4.334,6.382,9.169,11.085,11.636,11.827,14.024,17.631,15.949,14.66,12.712,12.259,10.447,8.06,6.641,4.358,4.492,4.334,4.408,4.791,5.463,6.23,7.856,8.575,9.159,19.191,17.561,14.266,9.463,3.727,2.385,3.501,7.561,10.097,13.524,13.112,18.286,4.492,2.358,1.216,3.305,6.466,9.482,12.253,14.047,15.467,14.345,12.828,9.176,8.656,5.452,4.734,3.259,1.105,1.558,3.209,5.075,9.819,7.307,13.08,1.0,36,1,0,1,0,1,1,0,1,0,1,0,0,0
6500000,1.0,35,18.0,75,3,-0.3961032495283305,182072.82524060103,1,59.983752,30.397633,9.0,16.0,8.942,6.135,3.234,4.081,3.928,5.933,5.761,5.58,6.047,7.199,8.334,10.312,11.541,13.824,16.436,19.005,19.92,20.585,22.689,11.654,10.437,10.331,9.823,11.402,10.759,9.787,9.274,9.506,10.65,11.541,12.391,13.528,14.562,15.532,17.213,17.563,17.283,21.692,20.706,18.55,14.034,9.033,7.531,6.747,10.098,12.8,15.454,16.427,20.514,10.65,8.423,8.445,6.873,6.278,7.345,10.462,12.752,15.688,15.845,15.415,12.007,12.328,10.591,10.906,10.312,9.442,10.719,11.56,12.782,16.053,14.121,18.614,1.0,47,4,0,1,1,0,1,1,0,1,0,0,0,0
8000000,1.0,32,17.7,39,9,-0.188463884750087,249221.19564739452,2,60.091621,29.949059,5.0,9.0,55.089,52.517,50.44,47.772,47.462,45.49,46.256,47.688,48.497,49.172,47.923,46.362,45.433,44.015,41.94,41.995,42.727,44.412,43.494,42.848,42.85,41.83,41.577,39.889,40.834,42.593,43.771,45.452,45.126,45.433,45.829,46.616,47.375,48.401,49.403,52.954,55.63,30.457,32.058,35.481,40.158,46.168,48.464,51.888,57.017,59.703,63.133,62.645,67.858,45.126,47.706,48.949,51.758,54.516,57.278,60.616,62.801,35.622,35.863,36.972,40.781,41.079,44.221,44.883,46.362,48.514,50.33,52.065,53.772,58.431,56.053,61.646,1.0,0,5,0,0,0,1,0,0,1,0,0,0,1,0
34141140,2.0,72,32.6,32,12,1.2625976822945155,472868.99505653256,4,59.962233,30.262257,3.0,9.0,22.342,19.125,15.895,13.143,12.279,9.456,9.512,10.449,11.03,11.541,10.265,8.795,8.054,7.388,6.925,9.173,10.548,12.361,13.412,14.1,12.622,10.609,8.473,5.892,5.004,5.469,6.33,7.793,7.539,8.054,8.735,9.974,11.156,12.544,14.213,17.301,19.38,7.201,5.731,3.443,2.816,8.51,10.825,14.274,19.359,22.062,25.49,25.122,30.302,7.539,10.047,11.293,14.134,17.034,19.949,23.209,25.31,5.167,3.124,1.111,3.309,3.425,6.576,7.321,8.795,10.91,12.894,14.716,16.545,21.374,18.88,24.674,2.0,22,2,0,0,0,1,0,0,0,0,1,0,0,0
5000000,0.0,28,21.3,30,2,-0.6584675139958218,176056.34039296352,1,60.082862,30.352124,19.0,26.0,10.737,9.071,9.189,8.476,9.358,10.916,12.451,14.148,15.397,16.986,17.258,18.2,18.861,20.375,21.934,24.704,25.991,27.382,29.037,2.691,4.113,6.12,8.398,10.846,12.234,13.716,14.562,16.62,17.663,18.861,19.999,21.573,22.938,24.296,26.225,27.742,28.247,19.737,19.87,19.845,17.619,16.681,16.838,17.988,22.164,24.915,27.528,28.546,32.53,17.663,17.197,18.012,18.041,18.335,19.32,22.147,24.345,13.266,14.964,16.074,15.098,16.032,16.842,17.765,18.2,18.695,20.772,22.204,23.825,27.774,25.589,30.557,1.0,40,3,1,0,1,0,0,0,1,1,0,0,0,0
17800000,3.0,96,52.895849960095745,79,3,0.611293030868115,185416.66666666663,1,60.035131,30.404738,14.0,25.0,4.574,1.499,2.662,4.754,5.811,8.734,9.566,10.362,11.233,12.622,13.514,15.218,16.299,18.403,20.728,23.458,24.53,25.454,27.451,8.638,8.225,9.253,10.115,12.536,12.799,12.892,12.966,14.047,15.233,16.299,17.296,18.626,19.795,20.899,22.673,23.263,23.048,23.1,22.566,21.229,17.417,13.759,12.805,12.503,15.528,18.01,20.25,21.538,25.095,15.233,13.553,13.852,12.623,11.811,12.041,14.549,16.664,16.499,17.381,17.614,14.992,15.624,14.854,15.445,15.218,14.789,16.325,17.285,18.545,21.707,19.856,24.112,1.0,13,1,0,1,1,1,1,0,1,0,1,0,0,0
8000000,3.0,61,40.2,98,11,-0.188463884750087,129240.70763803442,0,59.899559,30.487904,9.0,14.0,17.465,16.924,16.205,17.799,17.527,18.571,17.512,15.922,15.075,14.503,15.868,17.748,18.922,20.946,23.671,25.21,25.432,24.993,27.135,25.285,24.146,23.992,23.153,24.126,22.876,20.985,19.806,18.314,18.874,18.922,18.957,18.915,18.944,18.824,19.333,17.063,14.684,33.183,31.743,28.685,23.784,17.589,15.225,11.765,7.147,5.696,4.325,6.57,7.764,18.874,16.085,14.951,11.914,9.06,6.523,3.256,1.011,28.21,27.726,26.629,22.817,22.609,19.609,19.149,17.748,15.622,14.493,13.337,12.503,10.846,11.329,10.763,1.0,65,2,0,1,0,1,0,0,0,0,0,1,0,0
4900000,1.0,35,20.5,88,7,-0.6786702213133413,138418.0731296831,0,59.83621,30.127869,12.0,12.0,42.335,39.103,35.684,33.135,32.123,29.18,28.624,28.62,28.459,27.945,26.478,24.303,22.986,20.649,17.866,15.661,15.23,15.692,13.654,34.375,33.008,31.006,28.941,26.338,25.388,24.996,25.064,24.729,23.654,22.986,22.461,22.0,21.734,21.81,21.562,24.624,27.551,18.719,17.753,17.208,20.47,25.292,27.33,30.207,33.551,35.176,38.155,36.685,41.499,23.654,26.313,26.941,30.013,33.211,36.221,38.79,40.285,24.047,22.137,20.997,22.916,22.264,23.584,23.377,24.303,25.987,26.375,27.306,28.195,31.43,29.818,33.926,1.0,0,5,0,0,1,0,0,0,0,0,0,1,0,0
7000000,1.0,38,19.1,99,14,-0.3219952773746097,183246.0696385954,1,60.008144,30.206157,7.0,9.0,26.737,23.755,21.109,18.309,17.805,15.562,16.233,17.651,18.492,19.268,18.116,16.814,16.11,15.284,14.127,15.562,16.808,18.761,19.101,15.624,14.847,13.215,12.2,10.088,10.819,12.571,13.798,15.678,15.556,16.11,16.767,17.926,19.018,20.334,21.853,25.126,27.348,2.36,4.039,7.335,10.83,16.371,18.577,21.946,27.159,29.943,33.358,33.1,38.25,15.556,17.902,19.183,21.827,24.495,27.238,30.578,32.771,5.835,5.829,7.166,10.883,11.336,14.541,15.351,16.814,18.891,20.935,22.765,24.6,29.43,26.936,32.729,1.0,5,3,0,1,1,0,1,0,0,0,0,1,0,0
15000000,4.0,80,58.0,57,0,0.4401447746722873,187500.0,1,59.917195,30.289916,5.0,6.0,22.539,19.355,15.874,13.6,12.495,9.652,8.745,8.499,8.351,8.04,6.547,4.427,3.176,1.544,2.436,5.201,6.388,7.721,9.42,17.348,15.654,13.779,11.42,9.509,7.682,5.961,5.392,4.597,3.554,3.176,3.292,4.198,5.295,6.67,8.364,11.436,13.611,12.45,10.631,7.077,3.104,5.179,7.364,10.595,15.036,17.441,20.836,20.144,25.365,3.554,6.355,7.25,10.415,13.622,16.684,19.655,21.519,10.734,8.909,6.952,4.877,3.874,3.496,3.27,4.427,6.478,7.875,9.534,11.221,15.934,13.513,19.198,1.0,4,2,0,0,0,1,0,0,0,0,0,1,0,0
14200000,2.0,74,37.4,89,2,0.3853365381772917,189839.5644472677,1,60.031917,30.339054,2.0,9.0,11.733,8.805,6.68,4.365,4.668,5.252,6.841,8.688,9.984,11.557,11.631,12.41,13.027,14.536,16.18,18.965,20.228,21.572,23.272,3.941,2.289,2.035,3.106,5.726,6.686,7.909,8.717,10.806,11.829,13.027,14.168,15.749,17.123,18.5,20.435,22.109,22.83,15.97,15.634,14.865,12.009,10.907,11.308,12.996,17.726,20.621,23.576,24.259,28.697,11.829,11.548,12.475,13.012,14.005,15.693,18.882,21.176,9.302,10.45,11.085,9.455,10.341,10.997,11.926,12.41,13.067,15.241,16.795,18.519,22.776,20.454,25.751,1.0,38,3,1,0,0,1,0,0,0,0,0,1,0,0
25000000,2.0,79,35.7,92,12,0.9509703984382796,312891.107916972,4,59.963615,30.281759,5.0,9.0,20.342,17.113,13.827,11.114,10.206,7.339,7.341,8.304,8.941,9.561,8.368,7.146,6.638,6.574,6.976,9.584,10.939,12.586,13.94,12.864,11.276,9.284,6.996,4.63,3.222,3.297,4.21,5.929,5.899,6.638,7.506,8.934,10.239,11.69,13.494,16.324,18.171,9.194,7.848,5.516,2.37,6.62,8.857,12.273,17.435,20.197,23.616,23.357,28.5,5.899,8.153,9.433,12.143,14.964,17.844,21.127,23.253,5.619,4.119,2.643,1.174,1.671,4.832,5.727,7.146,9.165,11.285,13.137,15.008,19.856,17.339,23.157,2.0,68,1,0,1,0,1,1,0,1,1,0,0,0,0
15605000,3.0,81,47.0,96,2,0.4796859492928185,192416.7730407484,1,60.043413,30.362284,15.0,25.0,9.006,6.287,5.064,3.949,4.863,6.799,8.223,9.782,10.992,12.573,12.966,14.118,14.919,16.663,18.547,21.341,22.556,23.782,25.584,4.106,3.424,4.587,5.977,8.585,9.387,10.265,10.834,12.624,13.738,14.919,16.034,17.558,18.883,20.185,22.09,23.4,23.788,18.826,18.514,17.691,14.587,12.583,12.481,13.468,17.674,20.458,23.16,24.098,28.21,13.738,12.927,13.648,13.524,13.85,15.011,17.983,20.231,12.148,13.33,13.926,12.034,12.857,13.045,13.878,14.118,14.391,16.388,17.757,19.341,23.248,21.073,26.035,1.0,53,3,1,1,0,1,1,1,1,0,1,0,0,0
11990000,2.0,58,28.3,96,2,0.2161675426095008,205660.3800498528,2,60.044469,30.363012,15.0,25.0,8.917,6.226,5.085,4.044,4.973,6.935,8.355,9.905,11.112,12.692,13.093,14.252,15.056,16.804,18.689,21.484,22.698,23.923,25.726,4.096,3.474,4.686,6.106,8.716,9.527,10.408,10.975,12.76,13.876,15.056,16.171,17.693,19.017,20.318,22.221,23.522,23.9,18.941,18.637,17.826,14.729,12.717,12.603,13.568,17.752,20.529,23.219,24.168,28.264,13.876,13.054,13.771,13.626,13.926,15.062,18.021,20.266,12.263,13.456,14.059,12.175,12.999,13.185,14.017,14.252,14.517,16.508,17.871,19.45,23.344,21.175,26.123,1.0,53,3,0,1,1,0,1,1,1,0,1,0,0,0
12715000,2.0,54,26.9,59,14,0.2748769724441615,232449.72253482515,2,59.998058,30.306849,19.0,23.0,16.206,13.039,10.047,7.221,6.594,4.405,5.423,7.221,8.377,9.646,9.059,8.966,9.154,10.128,11.332,14.07,15.384,16.877,18.424,8.227,6.585,4.634,2.289,1.225,1.552,3.554,4.85,7.314,8.023,9.154,10.268,11.873,13.275,14.731,16.659,18.917,20.205,11.662,10.96,9.747,6.936,7.713,9.118,11.936,17.187,20.115,23.396,23.594,28.487,8.023,8.898,10.119,11.872,13.967,16.424,19.783,22.046,5.481,5.823,6.022,4.433,5.398,6.974,8.018,8.966,10.34,12.661,14.454,16.331,21.025,18.537,24.235,1.0,42,1,0,1,1,0,1,0,1,0,1,0,0,0
20400000,3.0,89,45.6,48,16,0.747629474420247,228956.23287721083,2,59.910032,30.356939,5.0,10.0,18.28,15.465,12.22,11.101,10.031,8.444,6.849,5.066,3.848,2.296,2.198,3.259,4.334,6.382,9.169,11.085,11.636,11.827,14.024,17.631,15.949,14.66,12.712,12.259,10.447,8.06,6.641,4.358,4.492,4.334,4.408,4.791,5.463,6.23,7.856,8.575,9.159,19.191,17.561,14.266,9.463,3.727,2.385,3.501,7.561,10.097,13.524,13.112,18.286,4.492,2.358,1.216,3.305,6.466,9.482,12.253,14.047,15.467,14.345,12.828,9.176,8.656,5.452,4.734,3.259,1.105,1.558,3.209,5.075,9.819,7.307,13.08,1.0,36,1,1,1,0,1,1,0,1,0,1,0,0,0
12835000,2.0,66,34.8,96,2,0.28427038789318,193882.18416437265,1,60.043413,30.362284,21.0,25.0,9.006,6.287,5.064,3.949,4.863,6.799,8.223,9.782,10.992,12.573,12.966,14.118,14.919,16.663,18.547,21.341,22.556,23.782,25.584,4.106,3.424,4.587,5.977,8.585,9.387,10.265,10.834,12.624,13.738,14.919,16.034,17.558,18.883,20.185,22.09,23.4,23.788,18.826,18.514,17.691,14.587,12.583,12.481,13.468,17.674,20.458,23.16,24.098,28.21,13.738,12.927,13.648,13.524,13.85,15.011,17.983,20.231,12.148,13.33,13.926,12.034,12.857,13.045,13.878,14.118,14.391,16.388,17.757,19.341,23.248,21.073,26.035,1.0,53,4,1,1,0,1,1,0,1,0,1,0,0,0
30605000,3.0,165,86.6,96,2,1.1532579678731096,184478.60835423792,1,60.044469,30.363012,25.0,25.0,8.917,6.226,5.085,4.044,4.973,6.935,8.355,9.905,11.112,12.692,13.093,14.252,15.056,16.804,18.689,21.484,22.698,23.923,25.726,4.096,3.474,4.686,6.106,8.716,9.527,10.408,10.975,12.76,13.876,15.056,16.171,17.693,19.017,20.318,22.221,23.522,23.9,18.941,18.637,17.826,14.729,12.717,12.603,13.568,17.752,20.529,23.219,24.168,28.264,13.876,13.054,13.771,13.626,13.926,15.062,18.021,20.266,12.263,13.456,14.059,12.175,12.999,13.185,14.017,14.252,14.517,16.508,17.871,19.45,23.344,21.175,26.123,1.0,53,4,0,1,0,1,1,0,1,0,1,0,0,0
5299000,1.0,35,16.1,16,7,-0.6003873029192981,150968.66753162123,1,59.722223,30.077698,4.0,9.0,54.56,51.381,47.9,45.574,44.49,41.593,40.771,40.368,39.925,39.068,37.719,35.636,34.383,32.103,29.597,26.932,26.01,25.571,23.381,47.731,46.268,44.255,42.071,39.531,38.349,37.552,37.337,36.459,35.292,34.383,33.589,32.672,31.958,31.502,30.53,32.62,35.208,32.551,31.52,30.594,33.112,36.893,38.567,40.876,43.058,43.973,46.394,44.512,48.597,35.292,37.594,37.909,40.681,43.681,46.479,48.494,49.552,37.646,35.647,34.312,35.658,34.869,35.503,35.046,35.636,36.889,36.609,37.011,37.333,39.245,38.339,40.922,1.0,0,5,0,1,0,1,1,0,0,0,0,0,1,0
10600000,2.0,70,33.0,88,7,0.0929485746880978,150354.60992907803,1,59.848832,30.102689,3.0,7.0,43.947,40.712,37.348,34.714,33.747,30.814,30.392,30.554,30.5,30.107,28.622,26.449,25.133,22.822,20.005,18.025,17.75,18.403,16.453,35.322,34.052,32.078,30.131,27.508,26.747,26.61,26.822,26.726,25.703,25.133,24.705,24.385,24.237,24.428,24.315,27.475,30.414,18.961,18.295,18.363,22.118,27.329,29.464,32.476,36.063,37.809,40.859,39.457,44.337,25.703,28.446,29.164,32.284,35.503,38.541,41.221,42.797,24.812,23.049,22.141,24.456,23.896,25.523,25.42,26.449,28.243,28.803,29.841,30.83,34.24,32.541,36.816,1.0,0,5,1,0,0,1,0,0,1,0,1,0,0,0
8800000,2.0,73,32.9,88,7,-0.0931537049457613,120218.58424696726,0,59.848832,30.102689,1.0,7.0,43.947,40.712,37.348,34.714,33.747,30.814,30.392,30.554,30.5,30.107,28.622,26.449,25.133,22.822,20.005,18.025,17.75,18.403,16.453,35.322,34.052,32.078,30.131,27.508,26.747,26.61,26.822,26.726,25.703,25.133,24.705,24.385,24.237,24.428,24.315,27.475,30.414,18.961,18.295,18.363,22.118,27.329,29.464,32.476,36.063,37.809,40.859,39.457,44.337,25.703,28.446,29.164,32.284,35.503,38.541,41.221,42.797,24.812,23.049,22.141,24.456,23.896,25.523,25.42,26.449,28.243,28.803,29.841,30.83,34.24,32.541,36.816,1.0,0,5,0,1,0,1,0,0,1,0,1,0,0,0
12311350,2.0,56,28.0,76,6,0.2426161746909088,217900.0,2,60.002211,30.452744,1.0,13.0,5.439,5.289,6.41,9.125,9.626,12.208,12.211,11.928,12.145,12.95,14.299,16.415,17.701,20.03,22.727,25.201,26.022,26.495,28.658,15.048,14.435,15.092,15.325,17.335,16.984,16.216,15.733,15.818,16.917,17.701,18.432,19.371,20.222,20.97,22.431,22.01,20.988,27.863,26.997,24.98,20.492,15.279,13.447,11.469,12.164,13.931,15.368,17.068,19.777,16.917,14.43,14.131,11.651,9.307,7.898,9.286,11.069,21.58,22.003,21.746,18.44,18.784,16.967,17.187,16.415,15.156,15.849,16.125,16.788,18.635,17.381,20.374,1.0,3,4,0,0,0,1,0,0,0,0,1,0,0,0
26695850,3.0,99,50.5,25,11,1.0166026961840655,268300.0,3,59.899211,30.447022,3.0,23.0,16.783,15.422,13.837,14.841,14.345,14.873,13.64,11.895,10.912,10.157,11.459,13.265,14.413,16.41,19.128,20.684,20.937,20.569,22.733,22.491,21.168,20.722,19.589,20.263,18.862,16.83,15.58,13.926,14.419,14.413,14.421,14.376,14.437,14.387,15.031,13.091,11.061,28.884,27.385,24.248,19.364,13.202,10.87,7.439,2.612,2.501,4.58,5.737,9.686,14.419,11.678,10.498,7.568,5.123,3.791,3.172,4.135,24.206,23.561,22.354,18.546,18.27,15.202,14.688,13.265,11.121,9.95,8.846,8.188,7.732,7.431,8.948,1.0,65,3,1,0,0,1,0,0,0,0,1,0,0,0
16722400,2.0,68,31.5,64,14,0.5488437115955129,243411.9467661472,2,59.982622,30.323306,2.0,14.0,15.279,12.046,8.752,6.045,5.132,2.343,2.977,4.717,5.872,7.173,6.695,6.922,7.366,8.785,10.525,13.319,14.546,15.837,17.582,9.449,7.718,6.057,3.882,3.685,2.517,2.244,2.987,5.262,6.175,7.366,8.51,10.112,11.506,12.923,14.865,16.853,17.956,13.438,12.46,10.575,6.699,5.526,6.676,9.429,14.682,17.608,20.895,21.087,25.982,6.175,6.55,7.722,9.365,11.505,14.043,17.402,19.648,7.742,7.61,7.199,4.226,4.918,5.273,6.241,6.922,8.039,10.348,12.099,13.956,18.597,16.125,21.784,1.0,69,1,0,1,0,0,0,0,0,0,0,1,0,0
20132068,2.0,84,38.3,64,14,0.7344085401856191,239667.47619047613,2,59.982622,30.323306,3.0,14.0,15.279,12.046,8.752,6.045,5.132,2.343,2.977,4.717,5.872,7.173,6.695,6.922,7.366,8.785,10.525,13.319,14.546,15.837,17.582,9.449,7.718,6.057,3.882,3.685,2.517,2.244,2.987,5.262,6.175,7.366,8.51,10.112,11.506,12.923,14.865,16.853,17.956,13.438,12.46,10.575,6.699,5.526,6.676,9.429,14.682,17.608,20.895,21.087,25.982,6.175,6.55,7.722,9.365,11.505,14.043,17.402,19.648,7.742,7.61,7.199,4.226,4.918,5.273,6.241,6.922,8.039,10.348,12.099,13.956,18.597,16.125,21.784,1.0,69,1,0,1,0,0,0,0,0,0,0,1,0,0
19036954,2.0,80,28.0,64,14,0.6784766111436973,236778.0303321567,2,59.982622,30.323306,2.0,14.0,15.279,12.046,8.752,6.045,5.132,2.343,2.977,4.717,5.872,7.173,6.695,6.922,7.366,8.785,10.525,13.319,14.546,15.837,17.582,9.449,7.718,6.057,3.882,3.685,2.517,2.244,2.987,5.262,6.175,7.366,8.51,10.112,11.506,12.923,14.865,16.853,17.956,13.438,12.46,10.575,6.699,5.526,6.676,9.429,14.682,17.608,20.895,21.087,25.982,6.175,6.55,7.722,9.365,11.505,14.043,17.402,19.648,7.742,7.61,7.199,4.226,4.918,5.273,6.241,6.922,8.039,10.348,12.099,13.956,18.597,16.125,21.784,1.0,69,1,0,1,0,0,0,0,0,0,0,1,0,0
